I9_DX,I9_DX_desc,CCI,body_system
83806,DISL INTERPHALAN FOOT-CL,NonChronic,Injury and poisoning
83809,DISLOCAT FOOT NEC-CLOSED,NonChronic,Injury and poisoning
83810,DISLOCAT FOOT NOS-OPEN,NonChronic,Injury and poisoning
83811,DISLOC TARSAL NOS-OPEN,NonChronic,Injury and poisoning
83812,DISLOC MIDTARSAL-OPEN,NonChronic,Injury and poisoning
83813,DISL TARSOMETATARSAL-OPN,NonChronic,Injury and poisoning
83814,DISL METATARSAL NOS-OPEN,NonChronic,Injury and poisoning
83815,DISLOC METATARSOPHAL-OPN,NonChronic,Injury and poisoning
83816,DIS INTERPHALAN FOOT-OPN,NonChronic,Injury and poisoning
83819,DISLOCAT FOOT NEC-OPEN,NonChronic,Injury and poisoning
83900,DISLOC CERV VERT NOS-CL,NonChronic,Injury and poisoning
83901,DISLOC 1ST CERV VERT-CL,NonChronic,Injury and poisoning
83902,DISLOC 2ND CERV VERT-CL,NonChronic,Injury and poisoning
83903,DISLOC 3RD CERV VERT-CL,NonChronic,Injury and poisoning
83904,DISLOC 4TH CERV VERT-CL,NonChronic,Injury and poisoning
83905,DISLOC 5TH CERV VERT-CL,NonChronic,Injury and poisoning
83906,DISLOC 6TH CERV VERT-CL,NonChronic,Injury and poisoning
83907,DISLOC 7TH CERV VERT-CL,NonChronic,Injury and poisoning
83908,DISLOC MULT CERV VERT-CL,NonChronic,Injury and poisoning
83910,DISLOC CERV VERT NOS-OPN,NonChronic,Injury and poisoning
83911,DISLOC LST CERV VERT-OPN,NonChronic,Injury and poisoning
83912,DISLOC 2ND CERV VERT-OPN,NonChronic,Injury and poisoning
83913,DISLOC 3RD CERV VERT-OPN,NonChronic,Injury and poisoning
83914,DISLOC 4TH CERV VERT-OPN,NonChronic,Injury and poisoning
83915,DISLOC 5TH CERV VERT-OPN,NonChronic,Injury and poisoning
83916,DISLOC 6TH CERV VERT-OPN,NonChronic,Injury and poisoning
83917,DISLOC 7TH CERV VERT-OPN,NonChronic,Injury and poisoning
83918,DISLOC MLT CERV VERT-OPN,NonChronic,Injury and poisoning
83920,DISLOCAT LUMBAR VERT-CL,NonChronic,Injury and poisoning
83921,DISLOC THORACIC VERT-CL,NonChronic,Injury and poisoning
83930,DISLOCAT LUMBAR VERT-OPN,NonChronic,Injury and poisoning
83931,DISLOC THORACIC VERT-OPN,NonChronic,Injury and poisoning
83940,DISLOCAT VERTEBRA NOS-CL,NonChronic,Injury and poisoning
83941,DISLOCAT COCCYX-CLOSED,NonChronic,Injury and poisoning
83942,DISLOCAT SACRUM-CLOSED,NonChronic,Injury and poisoning
83949,DISLOCAT VERTEBRA NEC-CL,NonChronic,Injury and poisoning
83950,DISLOC VERTEBRA NOS-OPEN,NonChronic,Injury and poisoning
83951,DISLOCAT COCCYX-OPEN,NonChronic,Injury and poisoning
83952,DISLOCAT SACRUM-OPEN,NonChronic,Injury and poisoning
83959,DISLOC VERTEBRA NEC-OPEN,NonChronic,Injury and poisoning
83961,DISLOCAT STERNUM-CLOSED,NonChronic,Injury and poisoning
83969,DISLOCAT SITE NEC-CLOSED,NonChronic,Injury and poisoning
83971,DISLOCATION STERNUM-OPEN,NonChronic,Injury and poisoning
83979,DISLOCAT SITE NEC-OPEN,NonChronic,Injury and poisoning
8398,DISLOCATION NEC-CLOSED,NonChronic,Injury and poisoning
8399,DISLOCATION NEC-OPEN,NonChronic,Injury and poisoning
8400,SPRAIN ACROMIOCLAVICULAR,NonChronic,Injury and poisoning
8401,SPRAIN CORACOCLAVICULAR,NonChronic,Injury and poisoning
8402,SPRAIN CORACOHUMERAL,NonChronic,Injury and poisoning
8403,SPRAIN INFRASPINATUS,NonChronic,Injury and poisoning
8404,SPRAIN ROTATOR CUFF,NonChronic,Injury and poisoning
8405,SPRAIN SUBSCAPULARIS,NonChronic,Injury and poisoning
8406,SPRAIN SUPRASPINATUS,NonChronic,Injury and poisoning
8407,SUPERIOR GLENOID LABRUM LESIONS (Begin 2001),NonChronic,Injury and poisoning
8408,SPRAIN SHOULDER/ARM NEC,NonChronic,Injury and poisoning
8409,SPRAIN SHOULDER/ARM NOS,NonChronic,Injury and poisoning
8410,SPRAIN RADIAL COLLAT LIG,NonChronic,Injury and poisoning
8411,SPRAIN ULNAR COLLAT LIG,NonChronic,Injury and poisoning
8412,SPRAIN RADIOHUMERAL,NonChronic,Injury and poisoning
8413,SPRAIN ULNOHUMERAL,NonChronic,Injury and poisoning
8418,SPRAIN ELBOW/FOREARM NEC,NonChronic,Injury and poisoning
8419,SPRAIN ELBOW/FOREARM NOS,NonChronic,Injury and poisoning
84200,SPRAIN OF WRIST NOS,NonChronic,Injury and poisoning
84201,SPRAIN CARPAL,NonChronic,Injury and poisoning
84202,SPRAIN RADIOCARPAL,NonChronic,Injury and poisoning
84209,SPRAIN OF WRIST NEC,NonChronic,Injury and poisoning
84210,SPRAIN OF HAND NOS,NonChronic,Injury and poisoning
84211,SPRAIN CARPOMETACARPAL,NonChronic,Injury and poisoning
84212,SPRAIN METACARPOPHALANG,NonChronic,Injury and poisoning
84213,SPRAIN INTERPHALANGEAL,NonChronic,Injury and poisoning
84219,SPRAIN OF HAND NEC,NonChronic,Injury and poisoning
8430,SPRAIN ILIOFEMORAL,NonChronic,Injury and poisoning
8431,SPRAIN ISCHIOCAPSULAR,NonChronic,Injury and poisoning
8438,SPRAIN HIP & THIGH NEC,NonChronic,Injury and poisoning
8439,SPRAIN HIP & THIGH NOS,NonChronic,Injury and poisoning
8440,SPRAIN LATERAL COLL LIG,NonChronic,Injury and poisoning
8441,SPRAIN MEDIAL COLLAT LIG,NonChronic,Injury and poisoning
8442,SPRAIN CRUCIATE LIG KNEE,NonChronic,Injury and poisoning
8443,SPRAIN SUPER TIBIOFIBULA,NonChronic,Injury and poisoning
8448,SPRAIN OF KNEE & LEG NEC,NonChronic,Injury and poisoning
8449,SPRAIN OF KNEE & LEG NOS,NonChronic,Injury and poisoning
84500,SPRAIN OF ANKLE NOS,NonChronic,Injury and poisoning
84501,SPRAIN OF ANKLE DELTOID,NonChronic,Injury and poisoning
84502,SPRAIN CALCANEOFIBULAR,NonChronic,Injury and poisoning
84503,SPRAIN DISTAL TIBIOFIBUL,NonChronic,Injury and poisoning
84509,SPRAIN OF ANKLE NEC,NonChronic,Injury and poisoning
84510,SPRAIN OF FOOT NOS,NonChronic,Injury and poisoning
84511,SPRAIN TARSOMETATARSAL,NonChronic,Injury and poisoning
84512,SPRAIN METATARSOPHALANG,NonChronic,Injury and poisoning
84513,SPRAIN INTERPHALANG TOE,NonChronic,Injury and poisoning
84519,SPRAIN OF FOOT NEC,NonChronic,Injury and poisoning
8460,SPRAIN LUMBOSACRAL,NonChronic,Injury and poisoning
8461,SPRAIN SACROILIAC,NonChronic,Injury and poisoning
8462,SPRAIN SACROSPINATUS,NonChronic,Injury and poisoning
8463,SPRAIN SACROTUBEROUS,NonChronic,Injury and poisoning
8468,SPRAIN SACROILIAC NEC,NonChronic,Injury and poisoning
8469,SPRAIN SACROILIAC NOS,NonChronic,Injury and poisoning
8470,SPRAIN OF NECK,NonChronic,Injury and poisoning
8471,SPRAIN THORACIC REGION,NonChronic,Injury and poisoning
8472,SPRAIN LUMBAR REGION,NonChronic,Injury and poisoning
8473,SPRAIN OF SACRUM,NonChronic,Injury and poisoning
8474,SPRAIN OF COCCYX,NonChronic,Injury and poisoning
8479,SPRAIN OF BACK NOS,NonChronic,Injury and poisoning
8480,SPRAIN OF NASAL SEPTUM,NonChronic,Injury and poisoning
8481,SPRAIN OF JAW,NonChronic,Injury and poisoning
8482,SPRAIN OF THYROID REGION,NonChronic,Injury and poisoning
8483,SPRAIN OF RIBS,NonChronic,Injury and poisoning
84840,SPRAIN OF STERNUM NOS,NonChronic,Injury and poisoning
84841,SPRAIN STERNOCLAVICULAR,NonChronic,Injury and poisoning
84842,SPRAIN CHONDROSTERNAL,NonChronic,Injury and poisoning
84849,SPRAIN OF STERNUM NEC,NonChronic,Injury and poisoning
8485,SPRAIN OF PELVIS,NonChronic,Injury and poisoning
8488,SPRAIN NEC,NonChronic,Injury and poisoning
8489,SPRAIN NOS,NonChronic,Injury and poisoning
8500,CONCUSSION W/O COMA,NonChronic,Injury and poisoning
8501,CONCUSSION-BRIEF COMA  (End 2003),NonChronic,Injury and poisoning
85011,CONCUSSION-  LOSS CONS <30 MIN (Begin 2003),NonChronic,Injury and poisoning
85012,CONCUSSION- LOSS CONS 30-60 MIN (Begin 2003),NonChronic,Injury and poisoning
8502,CONCUSSION-MODERATE COMA,NonChronic,Injury and poisoning
8503,CONCUSSION-PROLONG COMA,NonChronic,Injury and poisoning
8504,CONCUSSION-DEEP COMA,NonChronic,Injury and poisoning
8505,CONCUSSION W COMA NOS,NonChronic,Injury and poisoning
8509,CONCUSSION NOS,NonChronic,Injury and poisoning
85100,CEREBRAL CORTX CONTUSION,NonChronic,Injury and poisoning
85101,CORTEX CONTUSION-NO COMA,NonChronic,Injury and poisoning
85102,CORTEX CONTUS-BRIEF COMA,NonChronic,Injury and poisoning
85103,CORTEX CONTUS-MOD COMA,NonChronic,Injury and poisoning
85104,CORTX CONTUS-PROLNG COMA,NonChronic,Injury and poisoning
85105,CORTEX CONTUS-DEEP COMA,NonChronic,Injury and poisoning
85106,CORTEX CONTUS-COMA NOS,NonChronic,Injury and poisoning
85109,CORTEX CONTUS-CONCUS NOS,NonChronic,Injury and poisoning
85110,CORTEX CONTUSION/OPN WND,NonChronic,Injury and poisoning
85111,OPN CORTX CONTUS-NO COMA,NonChronic,Injury and poisoning
85112,OPN CORT CONTUS-BRF COMA,NonChronic,Injury and poisoning
85113,OPN CORT CONTUS-MOD COMA,NonChronic,Injury and poisoning
85114,OPN CORT CONTU-PROL COMA,NonChronic,Injury and poisoning
85115,OPN CORT CONTU-DEEP COMA,NonChronic,Injury and poisoning
85116,OPN CORT CONTUS-COMA NOS,NonChronic,Injury and poisoning
85119,OPN CORTX CONTUS-CONCUSS,NonChronic,Injury and poisoning
85120,CEREBRAL CORTEX LACERAT,NonChronic,Injury and poisoning
85121,CORTEX LACERAT W/O COMA,NonChronic,Injury and poisoning
85122,CORTEX LACERA-BRIEF COMA,NonChronic,Injury and poisoning
85123,CORTEX LACERAT-MOD COMA,NonChronic,Injury and poisoning
85124,CORTEX LACERAT-PROL COMA,NonChronic,Injury and poisoning
85125,CORTEX LACERAT-DEEP COMA,NonChronic,Injury and poisoning
85126,CORTEX LACERAT-COMA NOS,NonChronic,Injury and poisoning
85129,CORTEX LACERAT-CONCUSS,NonChronic,Injury and poisoning
85130,CORTEX LACER W OPN WOUND,NonChronic,Injury and poisoning
85131,OPN CORTEX LACER-NO COMA,NonChronic,Injury and poisoning
85132,OPN CORTX LAC-BRIEF COMA,NonChronic,Injury and poisoning
85133,OPN CORTX LACER-MOD COMA,NonChronic,Injury and poisoning
85134,OPN CORTX LAC-PROLN COMA,NonChronic,Injury and poisoning
85135,OPN CORTEX LAC-DEEP COMA,NonChronic,Injury and poisoning
85136,OPN CORTX LACER-COMA NOS,NonChronic,Injury and poisoning
85139,OPN CORTX LACER-CONCUSS,NonChronic,Injury and poisoning
85140,CEREBEL/BRAIN STM CONTUS,NonChronic,Injury and poisoning
85141,CEREBELL CONTUS W/O COMA,NonChronic,Injury and poisoning
85142,CEREBELL CONTUS-BRF COMA,NonChronic,Injury and poisoning
85143,CEREBELL CONTUS-MOD COMA,NonChronic,Injury and poisoning
85144,CEREBEL CONTUS-PROL COMA,NonChronic,Injury and poisoning
85145,CEREBEL CONTUS-DEEP COMA,NonChronic,Injury and poisoning
85146,CEREBELL CONTUS-COMA NOS,NonChronic,Injury and poisoning
85149,CEREBELL CONTUS-CONCUSS,NonChronic,Injury and poisoning
85150,CEREBEL CONTUS W OPN WND,NonChronic,Injury and poisoning
85151,OPN CEREBE CONT W/O COMA,NonChronic,Injury and poisoning
85152,OPN CEREBE CONT-BRF COMA,NonChronic,Injury and poisoning
85153,OPN CEREBE CONT-MOD COMA,NonChronic,Injury and poisoning
85154,OPN CEREBE CONT-PROL COM,NonChronic,Injury and poisoning
85155,OPN CEREBE CONT-DEEP COM,NonChronic,Injury and poisoning
85156,OPN CEREBE CONT-COMA NOS,NonChronic,Injury and poisoning
85159,OPN CEREBEL CONT-CONCUSS,NonChronic,Injury and poisoning
85160,CEREBEL/BRAIN STEM LACER,NonChronic,Injury and poisoning
85161,CEREBEL LACERAT W/O COMA,NonChronic,Injury and poisoning
85162,CEREBEL LACER-BRIEF COMA,NonChronic,Injury and poisoning
85163,CEREBEL LACERAT-MOD COMA,NonChronic,Injury and poisoning
85164,CEREBEL LACER-PROLN COMA,NonChronic,Injury and poisoning
85165,CEREBELL LACER-DEEP COMA,NonChronic,Injury and poisoning
85166,CEREBEL LACERAT-COMA NOS,NonChronic,Injury and poisoning
85169,CEREBEL LACER-CONCUSSION,NonChronic,Injury and poisoning
85170,CEREBEL LACER W OPEN WND,NonChronic,Injury and poisoning
85171,OPN CEREBEL LAC W/O COMA,NonChronic,Injury and poisoning
85172,OPN CEREBEL LAC-BRF COMA,NonChronic,Injury and poisoning
85173,OPN CEREBEL LAC-MOD COMA,NonChronic,Injury and poisoning
85174,OPN CEREBE LAC-PROL COMA,NonChronic,Injury and poisoning
85175,OPN CEREBE LAC-DEEP COMA,NonChronic,Injury and poisoning
85176,OPN CEREBEL LAC-COMA NOS,NonChronic,Injury and poisoning
85179,OPN CEREBELL LAC-CONCUSS,NonChronic,Injury and poisoning
85180,BRAIN LACERATION NEC,NonChronic,Injury and poisoning
85181,BRAIN LACER NEC W/O COMA,NonChronic,Injury and poisoning
85182,BRAIN LAC NEC-BRIEF COMA,NonChronic,Injury and poisoning
85183,BRAIN LACER NEC-MOD COMA,NonChronic,Injury and poisoning
85184,BRAIN LAC NEC-PROLN COMA,NonChronic,Injury and poisoning
85185,BRAIN LAC NEC-DEEP COMA,NonChronic,Injury and poisoning
85186,BRAIN LACER NEC-COMA NOS,NonChronic,Injury and poisoning
85189,BRAIN LACER NEC-CONCUSS,NonChronic,Injury and poisoning
85190,BRAIN LAC NEC W OPEN WND,NonChronic,Injury and poisoning
85191,OPN BRAIN LACER W/O COMA,NonChronic,Injury and poisoning
85192,OPN BRAIN LAC-BRIEF COMA,NonChronic,Injury and poisoning
85193,OPN BRAIN LACER-MOD COMA,NonChronic,Injury and poisoning
85194,OPN BRAIN LAC-PROLN COMA,NonChronic,Injury and poisoning
85195,OPEN BRAIN LAC-DEEP COMA,NonChronic,Injury and poisoning
85196,OPN BRAIN LACER-COMA NOS,NonChronic,Injury and poisoning
85199,OPEN BRAIN LACER-CONCUSS,NonChronic,Injury and poisoning
85200,TRAUM SUBARACHNOID HEM,NonChronic,Injury and poisoning
85201,SUBARACHNOID HEM-NO COMA,NonChronic,Injury and poisoning
85202,SUBARACH HEM-BRIEF COMA,NonChronic,Injury and poisoning
85203,SUBARACH HEM-MOD COMA,NonChronic,Injury and poisoning
85204,SUBARACH HEM-PROLNG COMA,NonChronic,Injury and poisoning
85205,SUBARACH HEM-DEEP COMA,NonChronic,Injury and poisoning
85206,SUBARACH HEM-COMA NOS,NonChronic,Injury and poisoning
85209,SUBARACH HEM-CONCUSSION,NonChronic,Injury and poisoning
85210,SUBARACH HEM W OPN WOUND,NonChronic,Injury and poisoning
85211,OPN SUBARACH HEM-NO COMA,NonChronic,Injury and poisoning
85212,OP SUBARACH HEM-BRF COMA,NonChronic,Injury and poisoning
85213,OP SUBARACH HEM-MOD COMA,NonChronic,Injury and poisoning
85214,OP SUBARACH HEM-PROL COM,NonChronic,Injury and poisoning
85215,OP SUBARACH HEM-DEEP COM,NonChronic,Injury and poisoning
85216,OP SUBARACH HEM-COMA NOS,NonChronic,Injury and poisoning
85219,OPN SUBARACH HEM-CONCUSS,NonChronic,Injury and poisoning
85220,TRAUMATIC SUBDURAL HEM,NonChronic,Injury and poisoning
85221,SUBDURAL HEM W/O COMA,NonChronic,Injury and poisoning
85222,SUBDURAL HEM-BRIEF COMA,NonChronic,Injury and poisoning
85223,SUBDURAL HEMORR-MOD COMA,NonChronic,Injury and poisoning
85224,SUBDURAL HEM-PROLNG COMA,NonChronic,Injury and poisoning
85225,SUBDURAL HEM-DEEP COMA,NonChronic,Injury and poisoning
85226,SUBDURAL HEMORR-COMA NOS,NonChronic,Injury and poisoning
85229,SUBDURAL HEM-CONCUSSION,NonChronic,Injury and poisoning
85230,SUBDURAL HEM W OPN WOUND,NonChronic,Injury and poisoning
85231,OPEN SUBDUR HEM W/O COMA,NonChronic,Injury and poisoning
85232,OPN SUBDUR HEM-BRF COMA,NonChronic,Injury and poisoning
85233,OPN SUBDUR HEM-MOD COMA,NonChronic,Injury and poisoning
85234,OPN SUBDUR HEM-PROL COMA,NonChronic,Injury and poisoning
85235,OPN SUBDUR HEM-DEEP COMA,NonChronic,Injury and poisoning
85236,OPN SUBDUR HEM-COMA NOS,NonChronic,Injury and poisoning
85239,OPN SUBDUR HEM-CONCUSS,NonChronic,Injury and poisoning
85240,TRAUMATIC EXTRADURAL HEM,NonChronic,Injury and poisoning
85241,EXTRADURAL HEM W/O COMA,NonChronic,Injury and poisoning
85242,EXTRADUR HEM-BRIEF COMA,NonChronic,Injury and poisoning
85243,EXTRADURAL HEM-MOD COMA,NonChronic,Injury and poisoning
85244,EXTRADUR HEM-PROLN COMA,NonChronic,Injury and poisoning
85245,EXTRADURAL HEM-DEEP COMA,NonChronic,Injury and poisoning
85246,EXTRADURAL HEM-COMA NOS,NonChronic,Injury and poisoning
85249,EXTADURAL HEM-CONCUSS,NonChronic,Injury and poisoning
85250,EXTRADURAL HEM W OPN WND,NonChronic,Injury and poisoning
85251,EXTRADURAL HEMOR-NO COMA,NonChronic,Injury and poisoning
85252,EXTRADUR HEM-BRIEF COMA,NonChronic,Injury and poisoning
85253,EXTRADURAL HEM-MOD COMA,NonChronic,Injury and poisoning
85254,EXTRADUR HEM-PROLN COMA,NonChronic,Injury and poisoning
85255,EXTRADUR HEM-DEEP COMA,NonChronic,Injury and poisoning
85256,EXTRADURAL HEM-COMA NOS,NonChronic,Injury and poisoning
85259,EXTRADURAL HEM-CONCUSS,NonChronic,Injury and poisoning
85300,TRAUMATIC BRAIN HEM NEC,NonChronic,Injury and poisoning
85301,BRAIN HEM NEC W/O COMA,NonChronic,Injury and poisoning
85302,BRAIN HEM NEC-BRIEF COMA,NonChronic,Injury and poisoning
85303,BRAIN HEM NEC-MOD COMA,NonChronic,Injury and poisoning
85304,BRAIN HEM NEC-PROLN COMA,NonChronic,Injury and poisoning
85305,BRAIN HEM NEC-DEEP COMA,NonChronic,Injury and poisoning
85306,BRAIN HEM NEC-COMA NOS,NonChronic,Injury and poisoning
85309,BRAIN HEM NEC-CONCUSSION,NonChronic,Injury and poisoning
85310,BRAIN HEM NEC W OPN WND,NonChronic,Injury and poisoning
85311,BRAIN HEM OPN W/O COMA,NonChronic,Injury and poisoning
85312,BRAIN HEM OPN-BRF COMA,NonChronic,Injury and poisoning
85313,BRAIN HEM OPEN-MOD COMA,NonChronic,Injury and poisoning
85314,BRAIN HEM OPN-PROLN COMA,NonChronic,Injury and poisoning
85315,BRAIN HEM OPEN-DEEP COMA,NonChronic,Injury and poisoning
85316,BRAIN HEM OPEN-COMA NOS,NonChronic,Injury and poisoning
85319,BRAIN HEM OPN-CONCUSSION,NonChronic,Injury and poisoning
85400,BRAIN INJURY NEC,NonChronic,Injury and poisoning
85401,BRAIN INJURY NEC-NO COMA,NonChronic,Injury and poisoning
85402,BRAIN INJ NEC-BRIEF COMA,NonChronic,Injury and poisoning
85403,BRAIN INJ NEC-MOD COMA,NonChronic,Injury and poisoning
85404,BRAIN INJ NEC-PROLN COMA,NonChronic,Injury and poisoning
85405,BRAIN INJ NEC-DEEP COMA,NonChronic,Injury and poisoning
85406,BRAIN INJ NEC-COMA NOS,NonChronic,Injury and poisoning
85409,BRAIN INJ NEC-CONCUSSION,NonChronic,Injury and poisoning
85410,BRAIN INJURY W OPN WND,NonChronic,Injury and poisoning
85411,OPN BRAIN INJ W/O COMA,NonChronic,Injury and poisoning
85412,OPN BRAIN INJ-BRIEF COMA,NonChronic,Injury and poisoning
85413,OPN BRAIN INJ-MOD COMA,NonChronic,Injury and poisoning
85414,OPN BRAIN INJ-PROLN COMA,NonChronic,Injury and poisoning
85415,OPN BRAIN INJ-DEEP COMA,NonChronic,Injury and poisoning
85416,OPEN BRAIN INJ-COMA NOS,NonChronic,Injury and poisoning
85419,OPN BRAIN INJ-CONCUSSION,NonChronic,Injury and poisoning
8600,TRAUM PNEUMOTHORAX-CLOSE,NonChronic,Injury and poisoning
8601,TRAUM PNEUMOTHORAX-OPEN,NonChronic,Injury and poisoning
8602,TRAUM HEMOTHORAX-CLOSED,NonChronic,Injury and poisoning
8603,TRAUM HEMOTHORAX-OPEN,NonChronic,Injury and poisoning
8604,TRAUM PNEUMOHEMOTHOR-CL,NonChronic,Injury and poisoning
8605,TRAUM PNEUMOHEMOTHOR-OPN,NonChronic,Injury and poisoning
86100,HEART INJURY NOS-CLOSED,NonChronic,Injury and poisoning
86101,HEART CONTUSION-CLOSED,NonChronic,Injury and poisoning
86102,HEART LACERATION-CLOSED,NonChronic,Injury and poisoning
86103,HEART CHAMBER LACERAT-CL,NonChronic,Injury and poisoning
86110,HEART INJURY NOS-OPEN,NonChronic,Injury and poisoning
86111,HEART CONTUSION-OPEN,NonChronic,Injury and poisoning
86112,HEART LACERATION-OPEN,NonChronic,Injury and poisoning
86113,HEART CHAMBER LACER-OPN,NonChronic,Injury and poisoning
86120,LUNG INJURY NOS-CLOSED,NonChronic,Injury and poisoning
86121,LUNG CONTUSION-CLOSED,NonChronic,Injury and poisoning
86122,LUNG LACERATION-CLOSED,NonChronic,Injury and poisoning
86130,LUNG INJURY NOS-OPEN,NonChronic,Injury and poisoning
86131,LUNG CONTUSION-OPEN,NonChronic,Injury and poisoning
86132,LUNG LACERATION-OPEN,NonChronic,Injury and poisoning
8620,DIAPHRAGM INJURY-CLOSED,NonChronic,Injury and poisoning
8621,DIAPHRAGM INJURY-OPEN,NonChronic,Injury and poisoning
86221,BRONCHUS INJURY-CLOSED,NonChronic,Injury and poisoning
86222,ESOPHAGUS INJURY-CLOSED,NonChronic,Injury and poisoning
86229,INTRATHORACIC INJ NEC-CL,NonChronic,Injury and poisoning
86231,BRONCHUS INJURY-OPEN,NonChronic,Injury and poisoning
86232,ESOPHAGUS INJURY-OPEN,NonChronic,Injury and poisoning
86239,INTRATHORAC INJ NEC-OPEN,NonChronic,Injury and poisoning
8628,INTRATHORACIC INJ NOS-CL,NonChronic,Injury and poisoning
8629,INTRATHORAC INJ NOS-OPEN,NonChronic,Injury and poisoning
8630,STOMACH INJURY-CLOSED,NonChronic,Injury and poisoning
8631,STOMACH INJURY-OPEN,NonChronic,Injury and poisoning
86320,SMALL INTEST INJ NOS-CL,NonChronic,Injury and poisoning
86321,DUODENUM INJURY-CLOSED,NonChronic,Injury and poisoning
86329,SMALL INTEST INJ NEC-CL,NonChronic,Injury and poisoning
86330,SMALL INTEST INJ NOS-OPN,NonChronic,Injury and poisoning
86331,DUODENUM INJURY-OPEN,NonChronic,Injury and poisoning
86339,SMALL INTEST INJ NEC-OPN,NonChronic,Injury and poisoning
86340,COLON INJURY NOS-CLOSED,NonChronic,Injury and poisoning
86341,ASCENDING COLON INJ-CLOS,NonChronic,Injury and poisoning
86342,TRANSVERSE COLON INJ-CL,NonChronic,Injury and poisoning
86343,DESCENDING COLON INJ-CL,NonChronic,Injury and poisoning
86344,SIGMOID COLON INJ-CLOSED,NonChronic,Injury and poisoning
86345,RECTUM INJURY-CLOSED,NonChronic,Injury and poisoning
86346,COLON INJ MULT SITE-CLOS,NonChronic,Injury and poisoning
86349,COLON INJURY NEC-CLOSED,NonChronic,Injury and poisoning
86350,COLON INJURY NOS-OPEN,NonChronic,Injury and poisoning
86351,ASCENDING COLON INJ-OPEN,NonChronic,Injury and poisoning
86352,TRANSVERSE COLON INJ-OPN,NonChronic,Injury and poisoning
86353,DESCENDING COLON INJ-OPN,NonChronic,Injury and poisoning
86354,SIGMOID COLON INJ-OPEN,NonChronic,Injury and poisoning
86355,RECTUM INJURY-OPEN,NonChronic,Injury and poisoning
86356,COLON INJ MULT SITE-OPEN,NonChronic,Injury and poisoning
86359,COLON INJURY NEC-OPEN,NonChronic,Injury and poisoning
86380,GI INJURY NOS-CLOSED,NonChronic,Injury and poisoning
86381,PANCREAS HEAD INJ-CLOSE,NonChronic,Injury and poisoning
86382,PANCREAS BODY INJ-CLOSE,NonChronic,Injury and poisoning
86383,PANCREAS TAIL INJ-CLOSE,NonChronic,Injury and poisoning
86384,PANCREAS INJURY NOS-CLOS,NonChronic,Injury and poisoning
86385,APPENDIX INJURY-CLOSED,NonChronic,Injury and poisoning
86389,GI INJURY NEC-CLOSED,NonChronic,Injury and poisoning
86390,GI INJURY NOS-OPEN,NonChronic,Injury and poisoning
86391,PANCREAS HEAD INJ-OPEN,NonChronic,Injury and poisoning
86392,PANCREAS BODY INJ-OPEN,NonChronic,Injury and poisoning
86393,PANCREAS TAIL INJ-OPEN,NonChronic,Injury and poisoning
86394,PANCREAS INJURY NOS-OPEN,NonChronic,Injury and poisoning
86395,APPENDIX INJURY-OPEN,NonChronic,Injury and poisoning
86399,GI INJURY NEC-OPEN,NonChronic,Injury and poisoning
86400,LIVER INJURY NOS-CLOSED,NonChronic,Injury and poisoning
86401,LIVER HEMATOMA/CONTUSION,NonChronic,Injury and poisoning
86402,LIVER LACERATION MINOR,NonChronic,Injury and poisoning
86403,LIVER LACERATION MOD,NonChronic,Injury and poisoning
